"Metabolite.name","Replicate.Name","Adjusted.Area","Area.with.QC","RF.ratio","RF.max","RF.min","RF.ave","umol.in.vial.ave","umol.in.vial.max","umol.in.vial.min","umol.in.vial_IS","nmol.in.Enviro.ave","Emperical.Formula","C","N","nmol.C.ave","nmol.N.ave","totalCmeasured_nM_perID","totalNmeasured_nM_perID","ratioCN","molFractionC","molFractionN"
"Arginine","180821_Smp_MS6C3DCM_B",15922215.0957324,11875121,0.919117837616582,40028932,17533968,28781450,0.601893456811871,0.987988938531085,0.432771137450233,NA,0.0481514765449497,"C6H14N4O2",6,4,0.288908859269698,0.192605906179799,934.866285772789,409.713349006414,2.28175696017694,0.000309037627804577,0.000470099172133109
"Arginine","180821_Smp_MS6C3DCM_C",29033027.10451,48425548,0.919117837616582,40028932,17533968,28781450,1.09750992186571,1.80152758010519,0.78912739767031,NA,0.0878007937492566,"C6H14N4O2",6,4,0.52680476249554,0.351203174997027,934.866285772789,409.713349006414,2.28175696017694,0.000563508140696364,0.000857192414766863
"Arginine","180821_Smp_MS7C115m_A",10161908.8588053,8561252,0.919117837616582,40028932,17533968,28781450,0.384141679663206,0.630556331923417,0.276204085238711,NA,0.0307313343730565,"C6H14N4O2",6,4,0.184388006238339,0.122925337492226,1205.38794874193,416.933230749196,2.89108149661264,0.000152969843800733,0.000294832189968017
"Arginine","180821_Smp_MS7C115m_B",4619120.30903169,8806647,0.919117837616582,40028932,17533968,28781450,0.17461253183159,0.286620909441852,0.125549236594279,NA,0.0139690025465272,"C6H14N4O2",6,4,0.0838140152791633,0.0558760101861089,1205.38794874193,416.933230749196,2.89108149661264,0.0000695328133707001,0.0001340166867623
"Arginine","180821_Smp_MS7C115m_C",10091654.2036843,8567300,0.919117837616582,40028932,17533968,28781450,0.381485904887293,0.626196962217473,0.27429454018954,NA,0.0305188723909834,"C6H14N4O2",6,4,0.183113234345901,0.122075489563934,1205.38794874193,416.933230749196,2.89108149661264,0.000151912282296349,0.000292793858970113
"Arginine","180821_Smp_MS7C1175m_A",4937732.8378421,4237214,0.919117837616582,40028932,17533968,28781450,0.186656760300823,0.306391126855035,0.134209231806637,NA,0.0149325408240658,"C6H14N4O2",6,4,0.0895952449443951,0.0597301632962634,503.976580406387,216.804731255345,2.32456449399539,0.000177776603968679,0.00027550212096578
"Arginine","180821_Smp_MS7C1175m_B",4552255.67844297,3076414,0.919117837616582,40028932,17533968,28781450,0.172084907163696,0.282471894056528,0.123731833546959,NA,0.0137667925730957,"C6H14N4O2",6,4,0.082600755438574,0.0550671702923827,503.976580406387,216.804731255345,2.32456449399539,0.000163898003696854,0.000253994320020289
"Arginine","180821_Smp_MS7C1175m_C",4611973.96358331,3186383,0.919117837616582,40028932,17533968,28781450,0.174342384836362,0.286177471753598,0.125354996532221,NA,0.0139473907869089,"C6H14N4O2",6,4,0.0836843447214535,0.0557895631476357,503.976580406387,216.804731255345,2.32456449399539,0.000166048082341393,0.000257326317671217
"Arginine","180821_Smp_MS7C1DCM_A",12442154.1125928,10796193,0.919117837616582,40028932,17533968,28781450,0.470339780237094,0.772047768531624,0.338181914718707,NA,0.0376271824189675,"C6H14N4O2",6,4,0.225763094513805,0.15050872967587,1078.87810454099,508.076319900552,2.12345677663576,0.000209257277132208,0.00029623252212449
"Arginine","180821_Smp_MS7C1DCM_B",11956540.5356781,11315723,0.919117837616582,40028932,17533968,28781450,0.451982558410446,0.741914973596525,0.324982775102826,NA,0.0361586046728356,"C6H14N4O2",6,4,0.216951628037014,0.144634418691343,1078.87810454099,508.076319900552,2.12345677663576,0.000201090027801905,0.000284670654833219
"Arginine","180821_Smp_MS7C1DCM_C",17803397.6112878,19210776,0.919117837616582,40028932,17533968,28781450,0.673006140591979,1.10471814395584,0.483902308089085,NA,0.0538404912473583,"C6H14N4O2",6,4,0.32304294748415,0.215361964989433,1078.87810454099,508.076319900552,2.12345677663576,0.000299424880460976,0.000423877194338809
"Arginine","180821_Smp_MS8C115m_A",8163566.13887931,8590831,0.919117837616582,40028932,17533968,28781450,0.308600091990931,0.506557221824083,0.221888461016956,NA,0.0246880073592745,"C6H14N4O2",6,4,0.148128044155647,0.0987520294370978,1039.55634452721,363.939109301679,2.8564018484353,0.000142491597435264,0.000271342174867059
"Arginine","180821_Smp_MS8C115m_B",6864676.41665722,5338402,0.919117837616582,40028932,17533968,28781450,0.259499309202535,0.425959850779203,0.186584203466815,NA,0.0207599447362028,"C6H14N4O2",6,4,0.124559668417217,0.0830397789448113,1039.55634452721,363.939109301679,2.8564018484353,0.000119820026180367,0.000228169429507444
"Arginine","180821_Smp_MS8C115m_C",11519060.6488553,13385645,0.919117837616582,40028932,17533968,28781450,0.43544489202532,0.714768920964275,0.313091925299984,NA,0.0348355913620256,"C6H14N4O2",6,4,0.209013548172153,0.139342365448102,1039.55634452721,363.939109301679,2.8564018484353,0.000201060336241045,0.000382872744057296
"Arginine","180821_Smp_MS8C1175m_A",8159874.43579701,10223325,0.919117837616582,40028932,17533968,28781450,0.308460537794711,0.506328148055909,0.221788119291106,NA,0.0246768430235768,"C6H14N4O2",6,4,0.148061058141461,0.0987073720943074,594.865484034077,294.222102626421,2.02182459687398,0.000248898384786735,0.000335485917656016
"Arginine","180821_Smp_MS8C1175m_B",3543742.10579355,6753300,0.919117837616582,40028932,17533968,28781450,0.133960957899479,0.219892645619974,0.0963200969672626,NA,0.0107168766319583,"C6H14N4O2",6,4,0.0643012597917499,0.0428675065278333,594.865484034077,294.222102626421,2.02182459687398,0.000108093781733126,0.000145697777784774
"Arginine","180821_Smp_MS8C1175m_C",11156793.8979963,15325156,0.919117837616582,40028932,17533968,28781450,0.421750441494943,0.692289916598719,0.303245393715841,NA,0.0337400353195954,"C6H14N4O2",6,4,0.202440211917572,0.134960141278382,594.865484034077,294.222102626421,2.02182459687398,0.000340312587216736,0.000458701572973744
"Arginine","180821_Smp_MS8C1DCM_A",24049197.9698271,30077926,0.919117837616582,40028932,17533968,28781450,0.90911062390383,1.49227613318086,0.653665253081368,NA,0.0727288499123064,"C6H14N4O2",6,4,0.436373099473838,0.290915399649225,1092.92031700274,523.683943660739,2.08698458341654,0.000399272566064618,0.000555517126638679
"Arginine","180821_Smp_MS8C1DCM_B",10487708.9976528,14265541,0.919117837616582,40028932,17533968,28781450,0.396457615016527,0.650772547532732,0.285059442098465,NA,0.0317166092013221,"C6H14N4O2",6,4,0.190299655207933,0.126866436805289,1092.92031700274,523.683943660739,2.08698458341654,0.000174120338186975,0.000242257640970328
"Arginine","180821_Smp_MS8C1DCM_C",18006866.6181905,19961560,0.919117837616582,40028932,17533968,28781450,0.680697700037849,1.11734359380343,0.489432663823115,NA,0.0544558160030279,"C6H14N4O2",6,4,0.326734896018167,0.217823264012112,1092.92031700274,523.683943660739,2.08698458341654,0.000298955825905238,0.000415944133191193
"Arginine","180821_Smp_MS9C215m_A",8700680.5267221,7588991,0.919117837616582,40028932,17533968,28781450,0.328904153558893,0.539885692186024,0.236487409917597,NA,0.0263123322847114,"C6H14N4O2",6,4,0.157873993708269,0.105249329138846,1070.08172311177,350.414481039902,3.05375999284094,0.000147534520306706,0.000300356677117065
"Arginine","180821_Smp_MS9C215m_B",10447081.0039596,12583922,0.919117837616582,40028932,17533968,28781450,0.394921790797327,0.648251540994242,0.283955159626635,NA,0.0315937432637862,"C6H14N4O2",6,4,0.189562459582717,0.126374973055145,1070.08172311177,350.414481039902,3.05375999284094,0.000177147647220321,0.000360644265271544
"Arginine","180821_Smp_MS9C215m_C",8520644.78808591,5737029,0.919117837616582,40028932,17533968,28781450,0.322098421289489,0.528714299434239,0.231593978261083,NA,0.0257678737031591,"C6H14N4O2",6,4,0.154607242218955,0.103071494812637,1070.08172311177,350.414481039902,3.05375999284094,0.000144481714694987,0.000294141653355073
"Arginine","180821_Smp_MS9C2175m_A",5734565.33409639,6688601,0.919117837616582,40028932,17533968,28781450,0.216778716497676,0.355835358541891,0.155867405853897,NA,0.0173422973198141,"C6H14N4O2",6,4,0.104053783918885,0.0693691892792564,407.122543430029,161.054409518511,2.52785716732107,0.000255583449253942,0.000430718969363478
"Arginine","180821_Smp_MS9C2175m_B",4311962.95312749,3078817,0.919117837616582,40028932,17533968,28781450,0.163001333162385,0.26756149665304,0.117200596816985,NA,0.0130401066529908,"C6H14N4O2",6,4,0.0782406399179446,0.0521604266119631,407.122543430029,161.054409518511,2.52785716732107,0.000192179581260136,0.000323868354600798
"Arginine","180821_Smp_MS9C2175m_C",4534504.68379628,4448384,0.919117837616582,40028932,17533968,28781450,0.171413881966165,0.281370427567512,0.123249355568994,NA,0.0137131105572932,"C6H14N4O2",6,4,0.0822786633437591,0.0548524422291727,407.122543430029,161.054409518511,2.52785716732107,0.00020209802839842,0.000340583299725602
"Arginine","180821_Smp_MS9C2DCM_A",12243200.0280261,16988712,0.919117837616582,40028932,17533968,28781450,0.462818894418965,0.759702474007864,0.332774276085475,NA,0.0370255115535172,"C6H14N4O2",6,4,0.222153069321103,0.148102046214069,1299.63965758375,525.505829643714,2.47312129432492,0.000170934357092583,0.000281827598971604
"Arginine","180821_Smp_MS9C2DCM_B",22516513.6732757,16766651,0.919117837616582,40028932,17533968,28781450,0.851171910985685,1.39717158132369,0.612006380720798,NA,0.0680937528788548,"C6H14N4O2",6,4,0.408562517273129,0.272375011515419,1299.63965758375,525.505829643714,2.47312129432492,0.000314365997443256,0.000518310161659074
"Arginine","180821_Smp_MS9C2DCM_C",20714335.0600267,29198950,0.919117837616582,40028932,17533968,28781450,0.783045742057619,1.28534464490549,0.563022562599079,NA,0.0626436593646095,"C6H14N4O2",6,4,0.375861956187657,0.250574637458438,1299.63965758375,525.505829643714,2.47312129432492,0.000289204745326445,0.000476825609391097
"Arsenobetaine","180821_Poo_Day1and2Poo_Full1",58015336.4918033,59477908,0.84713302942912,626007808,605924032,615965920,0.111182008720402,0.113024611456425,0.109398520934919,NA,0.00889456069763219,"C5H11AsO2",5,NA,0.044472803488161,NA,3757.93509465767,1525.06764800998,2.46411042786286,0.0000118343724327182,NA
"Arsenobetaine","180821_Poo_Day1and2Poo_Full2",49243912.8196721,50485356,0.84713302942912,626007808,605924032,615965920,0.0943722380256652,0.0959362549560303,0.0928583983699095,NA,0.00754977904205321,"C5H11AsO2",5,NA,0.0377488952102661,NA,3757.93509465767,1525.06764800998,2.46411042786286,0.000010045116336344,NA
"Arsenobetaine","180821_Poo_Day1and2Poo_Full3",61822501.5409836,63381052,0.84713302942912,626007808,605924032,615965920,0.118478152865973,0.12044167350337,0.116577626504604,NA,0.00947825222927784,"C5H11AsO2",5,NA,0.0473912611463892,NA,3757.93509465767,1525.06764800998,2.46411042786286,0.0000126109844775556,NA
"Arsenobetaine","180821_Poo_Day1and2Poo_Full4",71392329.3770492,73192136,0.84713302942912,626007808,605924032,615965920,0.136818004813096,0.139085469062998,0.134623286052149,NA,0.0109454403850477,"C5H11AsO2",5,NA,0.0547272019252384,NA,3757.93509465767,1525.06764800998,2.46411042786286,0.000014563104616426,NA
"Arsenobetaine","180821_Poo_Day1and2Poo_Full5",69075699.8032787,70817104,0.84713302942912,626007808,605924032,615965920,0.132378359280586,0.134572245951712,0.130254857559791,NA,0.0105902687424469,"C5H11AsO2",5,NA,0.0529513437122344,NA,3757.93509465767,1525.06764800998,2.46411042786286,0.0000140905423799125,NA
"Arsenobetaine","180821_Poo_Day1and2Poo_Full6",73082386.8852459,74924800,0.84713302942912,626007808,605924032,615965920,0.140056872326014,0.142378013840877,0.137810198390714,NA,0.0112045497860811,"C5H11AsO2",5,NA,0.0560227489304056,NA,3757.93509465767,1525.06764800998,2.46411042786286,0.0000149078543187316,NA
"Arsenobetaine","180821_Poo_Day1and2Poo_Half1",61705327.5081967,31630462,0.84713302942912,626007808,605924032,615965920,0.118253597685862,0.120213396803977,0.116356673448843,NA,0.00946028781486895,"C5H11AsO2",5,NA,0.0473014390743448,NA,3757.93509465767,1525.06764800998,2.46411042786286,0.0000125870825021936,NA
"Arsenobetaine","180821_Poo_Day1and2Poo_Half2",53285582,27314458,0.84713302942912,626007808,605924032,615965920,0.102117791619338,0.103810174446379,0.100479704341281,NA,0.008169423329547,"C5H11AsO2",5,NA,0.040847116647735,NA,3757.93509465767,1525.06764800998,2.46411042786286,0.0000108695641672481,NA
"Arsenobetaine","180821_Poo_Day1and2Poo_Half3",62900497.1803279,32243112,0.84713302942912,626007808,605924032,615965920,0.120544050054918,0.122541808496224,0.118610384317449,NA,0.00964352400439346,"C5H11AsO2",5,NA,0.0482176200219673,NA,3757.93509465767,1525.06764800998,2.46411042786286,0.0000128308815366487,NA
"Arsenobetaine","180821_Poo_Day1and2Poo_Half4",74937288.6557377,38413232,0.84713302942912,626007808,605924032,615965920,0.14361165141191,0.145991705746797,0.141307954715889,NA,0.0114889321129528,"C5H11AsO2",5,NA,0.0574446605647642,NA,3757.93509465767,1525.06764800998,2.46411042786286,0.0000152862301018525,NA
"Arsenobetaine","180821_Poo_Day1and2Poo_Half5",70366018.7540984,36069976,0.84713302942912,626007808,605924032,615965920,0.134851158052725,0.137086026046598,0.132687989784645,NA,0.010788092644218,"C5H11AsO2",5,NA,0.0539404632210898,NA,3757.93509465767,1525.06764800998,2.46411042786286,0.0000143537506269792,NA
"Arsenobetaine","180821_Poo_Day1and2Poo_Half6",72100172.5901639,36958912,0.84713302942912,626007808,605924032,615965920,0.138174532846064,0.140464478631367,0.135958053809284,NA,0.0110539626276851,"C5H11AsO2",5,NA,0.0552698131384255,NA,3757.93509465767,1525.06764800998,2.46411042786286,0.0000147074954053884,NA
"Arsenobetaine","180821_Poo_MesoScopeQC_1",NA,16175571,0.84713302942912,626007808,605924032,615965920,NA,NA,NA,NA,NA,"C5H11AsO2",5,NA,NA,NA,1580.4028298698,566.303597130091,2.79073422432589,NA,NA
"Arsenobetaine","180821_Poo_MesoScopeQC_2",13202660.8114754,13535501,0.84713302942912,626007808,605924032,615965920,0.0253019018459259,0.0257212264660192,0.0248960301279109,NA,0.00202415214767408,"C5H11AsO2",5,NA,0.0101207607383704,NA,1580.4028298698,566.303597130091,2.79073422432589,0.00000640391205779107,NA
"Arsenobetaine","180821_Poo_MesoScopeQC_3",14287733.0491803,14647928,0.84713302942912,626007808,605924032,615965920,0.0273813608009183,0.0278351479820321,0.026942132160418,NA,0.00219050886407346,"C5H11AsO2",5,NA,0.0109525443203673,NA,1580.4028298698,566.303597130091,2.79073422432589,0.000006930223176878,NA
"Arsenobetaine","180821_Poo_MesoScopeQC_4",15860648.7131148,16260497,0.84713302942912,626007808,605924032,615965920,0.0303957348206006,0.0308994787697203,0.0299081521405677,NA,0.00243165878564805,"C5H11AsO2",5,NA,0.0121582939282403,NA,1580.4028298698,566.303597130091,2.79073422432589,0.00000769316132472496,NA
"Arsenobetaine","180821_Poo_MesoScopeQC_5",15766562.6311475,16164039,0.84713302942912,626007808,605924032,615965920,0.030215425953699,0.0307161816710417,0.0297307356360674,NA,0.00241723407629592,"C5H11AsO2",5,NA,0.0120861703814796,NA,1580.4028298698,566.303597130091,2.79073422432589,0.00000764752514551955,NA
"Arsenobetaine","180821_Poo_MesoScopeQC_6",16844764.0819672,17269422,0.84713302942912,626007808,605924032,615965920,0.0322817175647857,0.0328167176227355,0.0317638815440675,NA,0.00258253740518285,"C5H11AsO2",5,NA,0.0129126870259143,NA,1580.4028298698,566.303597130091,2.79073422432589,0.00000817050360949938,NA
"Arsenobetaine","180821_Smp_MS10C215m_A",14161408.6967213,14518419,0.84713302942912,626007808,605924032,615965920,0.0271392697245581,0.0275890447666146,0.0267039245044298,NA,0.00217114157796465,"C5H11AsO2",5,NA,0.0108557078898233,NA,1146.28652332646,408.652184591184,2.80504195633558,0.00000947032671929229,NA
"Arsenobetaine","180821_Smp_MS10C215m_B",18296696.7377049,18757958,0.84713302942912,626007808,605924032,615965920,0.035064236790792,0.0356453511220661,0.0345017659491206,NA,0.00280513894326336,"C5H11AsO2",5,NA,0.0140256947163168,NA,1146.28652332646,408.652184591184,2.80504195633558,0.0000122357669142048,NA
"Arsenobetaine","180821_Smp_MS10C215m_C",13494578.5409836,13834778,0.84713302942912,626007808,605924032,615965920,0.0258613401170873,0.0262899362236463,0.0254464943633013,NA,0.00206890720936699,"C5H11AsO2",5,NA,0.0103445360468349,NA,1146.28652332646,408.652184591184,2.80504195633558,0.0000090243894840669,NA
"Arsenobetaine","180821_Smp_MS10C2175m_A",81092155.9344262,83136496,0.84713302942912,626007808,605924032,615965920,0.155406989486848,0.157982526188525,0.152914081949752,NA,0.0124325591589478,"C5H11AsO2",5,NA,0.0621627957947391,NA,406.645358192082,177.249687551871,2.29419506352067,0.000152867343847501,NA
"Arsenobetaine","180821_Smp_MS10C2175m_B",83048960.7213115,85142632,0.84713302942912,626007808,605924032,615965920,0.159157058003822,0.161794744027941,0.156603995038058,NA,0.0127325646403058,"C5H11AsO2",5,NA,0.0636628232015289,NA,406.645358192082,177.249687551871,2.29419506352067,0.000156556129115969,NA
"Arsenobetaine","180821_Smp_MS10C2175m_C",101003985.04918,103550304,0.84713302942912,626007808,605924032,615965920,0.193566505438091,0.196774454067798,0.190461475207924,NA,0.0154853204350473,"C5H11AsO2",5,NA,0.0774266021752364,NA,406.645358192082,177.249687551871,2.29419506352067,0.000190403260766261,NA
"Arsenobetaine","180821_Smp_MS10C2DCM_A",70168939.147541,71937904,0.84713302942912,626007808,605924032,615965920,0.134473469878185,0.136702078502654,0.132316360164486,NA,0.0107578775902548,"C5H11AsO2",5,NA,0.0537893879512741,NA,1190.79773110126,559.165906193671,2.12959645413149,0.0000451708854882761,NA
"Arsenobetaine","180821_Smp_MS10C2DCM_B",94435317.704918,96816040,0.84713302942912,626007808,605924032,615965920,0.18097815080441,0.183977474522973,0.178075052316499,NA,0.0144782520643528,"C5H11AsO2",5,NA,0.072391260321764,NA,1190.79773110126,559.165906193671,2.12959645413149,0.0000607922390436669,NA
"Arsenobetaine","180821_Smp_MS10C2DCM_C",84983104.7868852,87125536,0.84713302942912,626007808,605924032,615965920,0.162863698960658,0.165562814588785,0.16025117719443,NA,0.0130290959168527,"C5H11AsO2",5,NA,0.0651454795842633,NA,1190.79773110126,559.165906193671,2.12959645413149,0.0000547074266962334,NA
"Arsenobetaine","180821_Smp_MS11C215m_A",34437261.7377049,35305428,0.84713302942912,626007808,605924032,615965920,0.0659964100246017,0.0670901586182688,0.0649377514114025,NA,0.00527971280196813,"C5H11AsO2",5,NA,0.0263985640098407,NA,1307.08783040314,500.317175954501,2.61251840476892,0.0000201964729498695,NA
"Arsenobetaine","180821_Smp_MS11C215m_B",10415960.7540984,10678548,0.84713302942912,626007808,605924032,615965920,0.0199614017503312,0.0202922190642413,0.0196411978197441,NA,0.0015969121400265,"C5H11AsO2",5,NA,0.00798456070013249,NA,1307.08783040314,500.317175954501,2.61251840476892,0.00000610866424918808,NA
"Arsenobetaine","180821_Smp_MS11C215m_C",11581786.1967213,11873764,0.84713302942912,626007808,605924032,615965920,0.0221956181207987,0.0225634627671385,0.0218395747801063,NA,0.0017756494496639,"C5H11AsO2",5,NA,0.00887824724831948,NA,1307.08783040314,500.317175954501,2.61251840476892,0.00000679238765889296,NA
"Arsenobetaine","180821_Smp_MS11C2175m_A",63364339.6721311,64961760,0.84713302942912,626007808,605924032,615965920,0.121432969142302,0.123445459506167,0.119485044116366,NA,0.00971463753138416,"C5H11AsO2",5,NA,0.0485731876569208,NA,330.837875386766,125.955851541624,2.6266177500887,0.000146818702665577,NA
"Arsenobetaine","180821_Smp_MS11C2175m_B",91404766.1639344,93709088,0.84713302942912,626007808,605924032,615965920,0.175170327766016,0.178073399305436,0.172360393465085,NA,0.0140136262212813,"C5H11AsO2",5,NA,0.0700681311064064,NA,330.837875386766,125.955851541624,2.6266177500887,0.000211789931925095,NA
"Arsenobetaine","180821_Smp_MS11C2175m_C",82020582.2295082,84088328,0.84713302942912,626007808,605924032,615965920,0.157186248329044,0.159791272420349,0.15466479942587,NA,0.0125748998663235,"C5H11AsO2",5,NA,0.0628744993316177,NA,330.837875386766,125.955851541624,2.6266177500887,0.000190046255308931,NA
"Arsenobetaine","180821_Smp_MS11C2DCM_A",63145598.1639344,64737504,0.84713302942912,626007808,605924032,615965920,0.121013767570054,0.123019310569208,0.119072567021328,NA,0.00968110140560435,"C5H11AsO2",5,NA,0.0484055070280218,NA,981.700229349149,398.645115108587,2.46259189475267,0.000049307828989827,NA
"Arsenobetaine","180821_Smp_MS11C2DCM_B",66743331.0163934,68425936,0.84713302942912,626007808,605924032,615965920,0.127908550735404,0.130028359940673,0.125856749904308,NA,0.0102326840588323,"C5H11AsO2",5,NA,0.0511634202941616,NA,981.700229349149,398.645115108587,2.46259189475267,0.0000521171522268892,NA
"Arsenobetaine","180821_Smp_MS11C2DCM_C",86337215.5409836,88513784,0.84713302942912,626007808,605924032,615965920,0.165458749903642,0.168200872921387,0.162804600524162,NA,0.0132366999922913,"C5H11AsO2",5,NA,0.0661834999614567,NA,981.700229349149,398.645115108587,2.46259189475267,0.0000674172196183913,NA
"Arsenobetaine","180821_Smp_MS12C115m_A",11042621.5819672,11321007,0.84713302942912,626007808,605924032,615965920,0.0211623498761546,0.021513070323026,0.0208228813510701,NA,0.00169298799009237,"C5H11AsO2",5,NA,0.00846493995046184,NA,1134.1976347429,373.104271336219,3.03989453318489,0.00000746337295296921,NA
"Arsenobetaine","180821_Smp_MS12C115m_B",14851546.2704918,15225955,0.84713302942912,626007808,605924032,615965920,0.0284618662375693,0.0289335604730418,0.0280053050423635,NA,0.00227694929900554,"C5H11AsO2",5,NA,0.0113847464950277,NA,1134.1976347429,373.104271336219,3.03989453318489,0.0000100377096074692,NA
"Arsenobetaine","180821_Smp_MS12C115m_C",13424474.8606557,13762907,0.84713302942912,626007808,605924032,615965920,0.025726991710806,0.0261533612814007,0.0253143010605692,NA,0.00205815933686448,"C5H11AsO2",5,NA,0.0102907966843224,NA,1134.1976347429,373.104271336219,3.03989453318489,0.0000090731953313014,NA
"Arsenobetaine","180821_Smp_MS12C1175m_A",74598798.0327869,76479440,0.84713302942912,626007808,605924032,615965920,0.142962959709536,0.145332263374243,0.14066966877737,NA,0.0114370367767629,"C5H11AsO2",5,NA,0.0571851838838144,NA,318.316988776822,129.527044752423,2.45753301470941,0.000179648545004012,NA
"Arsenobetaine","180821_Smp_MS12C1175m_B",90577720.0655738,92861192,0.84713302942912,626007808,605924032,615965920,0.173585356410501,0.176462160457636,0.170800846880047,NA,0.01388682851284,"C5H11AsO2",5,NA,0.0694341425642002,NA,318.316988776822,129.527044752423,2.45753301470941,0.000218128924978245,NA
"Arsenobetaine","180821_Smp_MS12C1175m_C",87249442.2295082,89449008,0.84713302942912,626007808,605924032,615965920,0.167206963423921,0.169978059321836,0.16452477068117,NA,0.0133765570739137,"C5H11AsO2",5,NA,0.0668827853695684,NA,318.316988776822,129.527044752423,2.45753301470941,0.000210113778804502,NA
"Arsenobetaine","180821_Smp_MS12C1DCM_A",22421751.7540984,22987006,0.84713302942912,626007808,605924032,615965920,0.042969593038611,0.0436817216519539,0.0422803111555657,NA,0.00343756744308888,"C5H11AsO2",5,NA,0.0171878372154444,NA,1395.19802489975,600.037054678659,2.32518644310546,0.0000123192814988965,NA
"Arsenobetaine","180821_Smp_MS12C1DCM_B",33769242.557377,34620568,0.84713302942912,626007808,605924032,615965920,0.064716201741347,0.0657887336353651,0.0636780791470806,NA,0.00517729613930776,"C5H11AsO2",5,NA,0.0258864806965388,NA,1395.19802489975,600.037054678659,2.32518644310546,0.0000185539831870095,NA
"Arsenobetaine","180821_Smp_MS12C1DCM_C",36140124.4262295,37051220,0.84713302942912,626007808,605924032,615965920,0.0692598176980526,0.0704076502570759,0.0681488102579916,NA,0.00554078541584421,"C5H11AsO2",5,NA,0.027703927079221,NA,1395.19802489975,600.037054678659,2.32518644310546,0.0000198566272205064,NA
"Arsenobetaine","180821_Smp_MS13C2175m_A",82879294.0327869,84968688,0.84713302942912,626007808,605924032,615965920,0.15883190461536,0.161464201921195,0.156284057485354,NA,0.0127065523692288,"C5H11AsO2",5,NA,0.0635327618461439,NA,422.329176603033,178.997159448824,2.35941831648887,0.000150434223742636,NA
"Arsenobetaine","180821_Smp_MS13C2175m_B",85607187.6065574,87765352,0.84713302942912,626007808,605924032,615965920,0.164059706528568,0.166778643410532,0.161427999420096,NA,0.0131247765222855,"C5H11AsO2",5,NA,0.0656238826114273,NA,422.329176603033,178.997159448824,2.35941831648887,0.000155385623932656,NA
"Arsenobetaine","180821_Smp_MS13C2175m_C",114440567.672131,117325624,0.84713302942912,626007808,605924032,615965920,0.219316700760468,0.222951403510739,0.215798607667344,NA,0.0175453360608374,"C5H11AsO2",5,NA,0.0877266803041871,NA,422.329176603033,178.997159448824,2.35941831648887,0.000207721098053913,NA
"Arsenobetaine","180821_Smp_MS13C2DCM_A",43309616.9180328,44401456,0.84713302942912,626007808,605924032,615965920,0.0829996083283656,0.0843751483744111,0.0816681987832672,NA,0.00663996866626925,"C5H11AsO2",5,NA,0.0331998433313462,NA,1067.5028639725,474.516263755605,2.24966549201842,0.0000311004723751276,NA
"Arsenobetaine","180821_Smp_MS13C2DCM_B",46183342.0655738,47347628,0.84713302942912,626007808,605924032,615965920,0.0885068854336028,0.0899736967561699,0.0870871328052889,NA,0.00708055083468823,"C5H11AsO2",5,NA,0.0354027541734411,NA,1067.5028639725,474.516263755605,2.24966549201842,0.0000331640835526163,NA
"Arsenobetaine","180821_Smp_MS13C2DCM_C",51020520.3934426,52306752,0.84713302942912,626007808,605924032,615965920,0.0977769721994916,0.0993974152780827,0.0962085166766391,NA,0.00782215777595933,"C5H11AsO2",5,NA,0.0391107888797967,NA,1067.5028639725,474.516263755605,2.24966549201842,0.0000366376430450535,NA
"Arsenobetaine","180821_Smp_MS13C315m_A",14736440.1065574,15107947,0.84713302942912,626007808,605924032,615965920,0.028241273971865,0.0287093123648409,0.0277882513312867,NA,0.0022593019177492,"C5H11AsO2",5,NA,0.011296509588746,NA,882.660406589591,287.50922475279,3.07002464824748,0.0000127982511783816,NA
"Arsenobetaine","180821_Smp_MS13C315m_B",9855007.43442623,10103453,0.84713302942912,626007808,605924032,615965920,0.0188863770990764,0.0191993781908613,0.0185834178050692,NA,0.00151091016792612,"C5H11AsO2",5,NA,0.00755455083963058,NA,882.660406589591,287.50922475279,3.07002464824748,0.00000855884186401849,NA
"Arsenobetaine","180821_Smp_MS13C315m_C",18228314.6557377,18687852,0.84713302942912,626007808,605924032,615965920,0.0349331876976841,0.0355121301720158,0.0343728190347694,NA,0.00279465501581473,"C5H11AsO2",5,NA,0.0139732750790737,NA,882.660406589591,287.50922475279,3.07002464824748,0.0000158308619880928,NA
"Arsenobetaine","180821_Smp_MS14C215m_A",21969842.4262295,22523704,0.84713302942912,626007808,605924032,615965920,0.0421035429582318,0.0428013186536341,0.0414281535183772,NA,0.00336828343665855,"C5H11AsO2",5,NA,0.0168414171832927,NA,1351.07792301145,452.997457545252,2.98252871071905,0.0000124651708805622,NA
"Arsenobetaine","180821_Smp_MS14C215m_B",21540240.7213115,22083272,0.84713302942912,626007808,605924032,615965920,0.0412802437516636,0.0419643750329376,0.0406180609816255,NA,0.00330241950013308,"C5H11AsO2",5,NA,0.0165120975006654,NA,1351.07792301145,452.997457545252,2.98252871071905,0.000012221424996614,NA
"Arsenobetaine","180821_Smp_MS14C215m_C",19673639.8852459,20169614,0.84713302942912,626007808,605924032,615965920,0.0377030442905818,0.0383278911823206,0.0370982439299686,NA,0.00301624354324654,"C5H11AsO2",5,NA,0.0150812177162327,NA,1351.07792301145,452.997457545252,2.98252871071905,0.0000111623596680626,NA
